Samples,Corr,Cor
4800.0,-0.02407831797602985,-0.024078317976029818
24000.0,-0.00046290480598620376,-0.0004629048059861865
48000.0,0.0015542261770601971,0.001554226177060187
96000.0,0.0005954465982398086,0.0005954465982398323
192000.0,-0.003459408308449914,-0.0034594083084499333
240000.0,-0.0028342432399017675,-0.0028342432399017627
480000.0,0.0032043805441058872,0.003204380544105868
720000.0,7.328775053679923e-6,7.328775053695741e-6
960000.0,0.0011668771236549866,0.0011668771236550105
